Date,Price,Open,High,Low,Vol.,Change %
04/20/2018,"1,336.70","1,342.50","1,343.40","1,335.30",0.31K,-0.75%
04/19/2018,"1,346.80","1,348.60","1,355.20","1,341.60",0.39K,-0.33%
04/18/2018,"1,351.20","1,343.50","1,354.20","1,343.50",0.04K,0.30%
04/17/2018,"1,347.20","1,348.00","1,348.10","1,339.00",0.41K,-0.02%
04/16/2018,"1,347.50","1,341.00","1,348.80","1,341.00",0.06K,0.20%
04/13/2018,"1,344.80","1,335.90","1,346.00","1,335.90",0.07K,0.48%
04/12/2018,"1,338.40","1,351.20","1,351.50","1,334.60",0.03K,-1.33%
04/11/2018,"1,356.50","1,340.10","1,365.40","1,340.10",0.12K,1.08%
04/10/2018,"1,342.00","1,335.20","1,342.00","1,333.00",0.10K,0.43%
04/09/2018,"1,336.30","1,333.00","1,337.50","1,327.00",0.29K,0.33%
04/06/2018,"1,331.90","1,326.50","1,333.00","1,319.00",0.35K,0.57%
04/05/2018,"1,324.30","1,333.50","1,333.70","1,322.60",0.26K,-0.86%
04/04/2018,"1,335.80","1,331.80","1,347.30","1,331.60",0.72K,0.23%
04/03/2018,"1,332.80","1,340.40","1,341.50","1,328.50",0.70K,-0.69%
04/02/2018,"1,342.10","1,327.00","1,344.20","1,324.70",0.65K,1.46%
03/29/2018,"1,322.80","1,324.00","1,327.10","1,321.70",5.58K,-0.11%
03/28/2018,"1,324.20","1,345.00","1,346.40","1,322.40",59.28K,-1.27%
03/27/2018,"1,341.30","1,341.00","1,341.30","1,341.00",290.89K,-0.97%
03/26/2018,"1,354.40","1,348.50","1,354.40","1,345.10",0.01K,0.38%
03/23/2018,"1,349.30","1,343.20","1,349.30","1,343.20",0.01K,1.71%
03/22/2018,"1,326.60","1,326.60","1,326.60","1,326.60",,0.45%
03/21/2018,"1,320.70","1,312.40","1,328.80","1,312.40",0.03K,0.73%
03/20/2018,"1,311.10","1,311.10","1,311.10","1,311.10",0.00K,-0.43%
03/19/2018,"1,316.80","1,309.40","1,316.90","1,307.30",0.01K,0.42%
03/16/2018,"1,311.30","1,310.10","1,311.30","1,310.10",0.03K,-0.42%
03/15/2018,"1,316.80","1,316.80","1,316.80","1,316.80",,-0.57%
03/14/2018,"1,324.40","1,322.20","1,324.40","1,322.20",0.02K,-0.11%
03/13/2018,"1,325.90","1,325.90","1,325.90","1,325.30",0.01K,0.49%
03/12/2018,"1,319.40","1,319.40","1,319.40","1,319.40",,-0.23%
03/09/2018,"1,322.40","1,316.80","1,322.40","1,313.00",0.09K,0.19%
03/08/2018,"1,319.90","1,324.80","1,326.80","1,319.30",0.06K,-0.46%
03/07/2018,"1,326.00","1,338.10","1,338.10","1,326.00",0.03K,-0.57%
03/06/2018,"1,333.60","1,321.60","1,333.60","1,321.40",0.02K,1.18%
03/05/2018,"1,318.10","1,323.50","1,325.90","1,318.10",0.02K,-0.23%
03/02/2018,"1,321.10","1,314.30","1,323.20","1,314.30",0.15K,1.40%
03/01/2018,"1,302.90","1,310.40","1,318.10","1,301.80",0.04K,-0.96%
02/28/2018,"1,315.50","1,315.40","1,321.00","1,315.40",0.06K,0.00%
02/27/2018,"1,315.50","1,331.70","1,332.60","1,312.70",0.71K,-1.14%
02/26/2018,"1,330.70","1,335.00","1,340.50","1,330.70",0.65K,0.19%
02/23/2018,"1,328.20","1,328.00","1,332.10","1,327.70",0.43K,-0.18%
02/22/2018,"1,330.60","1,322.00","1,331.40","1,322.00",0.07K,0.05%
02/21/2018,"1,330.00","1,326.80","1,331.50","1,324.40",0.12K,0.09%
02/20/2018,"1,328.80","1,348.40","1,350.20","1,328.50",0.28K,-1.80%
02/16/2018,"1,353.20","1,354.00","1,361.40","1,344.90",0.11K,0.08%
02/15/2018,"1,352.10","1,352.00","1,355.90","1,349.70",0.11K,-0.25%
02/14/2018,"1,355.50","1,332.80","1,355.50","1,324.00",0.40K,2.06%
02/13/2018,"1,328.10","1,324.50","1,329.60","1,323.40",0.07K,0.29%
02/12/2018,"1,324.20","1,323.80","1,325.50","1,318.00",0.14K,0.85%
02/09/2018,"1,313.10","1,320.90","1,322.00","1,311.90",0.45K,-0.29%
02/08/2018,"1,316.90","1,317.10","1,321.10","1,307.00",0.46K,0.40%
02/07/2018,"1,311.60","1,325.40","1,331.10","1,310.50",0.49K,-1.09%
02/06/2018,"1,326.10","1,338.20","1,343.70","1,319.50",0.53K,-0.52%
02/05/2018,"1,333.00","1,331.10","1,340.20","1,329.00",0.64K,-0.05%
02/02/2018,"1,333.70","1,348.50","1,352.10","1,327.70",2.84K,-0.79%
02/01/2018,"1,344.30","1,343.80","1,350.60","1,336.80",1.68K,0.40%
01/31/2018,"1,339.00","1,337.50","1,346.90","1,331.80",4.88K,0.27%
01/30/2018,"1,335.40","1,338.70","1,347.80","1,332.80",52.10K,-1.20%
01/26/2018,"1,351.60","1,351.60","1,352.00","1,350.90",280.55K,-0.79%
01/25/2018,"1,362.40","1,356.30","1,362.40","1,346.70",0.00K,0.48%
01/24/2018,"1,355.90","1,355.90","1,357.20","1,355.90",0.02K,1.51%
01/23/2018,"1,335.70","1,335.80","1,335.90","1,335.70",0.05K,0.36%
01/22/2018,"1,330.90","1,328.40","1,330.90","1,328.40",0.16K,-0.08%
01/19/2018,"1,331.90","1,330.10","1,333.00","1,330.10",0.05K,0.44%
01/18/2018,"1,326.00","1,328.90","1,328.90","1,326.00",0.21K,-0.90%
01/17/2018,"1,338.00","1,334.40","1,338.00","1,326.80",0.03K,0.19%
01/16/2018,"1,335.40","1,331.10","1,335.40","1,331.00",0.01K,0.15%
01/12/2018,"1,333.40","1,327.80","1,338.20","1,327.80",0.01K,0.97%
01/11/2018,"1,320.60","1,317.10","1,320.60","1,316.30",0.01K,0.24%
01/10/2018,"1,317.40","1,320.30","1,320.70","1,315.30",0.07K,0.43%
01/09/2018,"1,311.70","1,309.60","1,311.70","1,309.60",0.02K,-0.52%
01/08/2018,"1,318.60","1,319.90","1,319.90","1,314.60",0.04K,-0.13%
01/05/2018,"1,320.30","1,320.30","1,320.30","1,320.30",0.00K,0.07%
01/04/2018,"1,319.40","1,319.40","1,322.00","1,319.40",0.00K,0.24%
01/03/2018,"1,316.20","1,320.00","1,320.10","1,312.10",0.04K,0.19%
01/02/2018,"1,313.70","1,302.30","1,317.60","1,302.30",0.07K,0.57%
12/29/2017,"1,306.30","1,294.20","1,306.30","1,294.00",0.07K,0.94%
12/28/2017,"1,294.10","1,288.20","1,294.10","1,288.20",0.24K,0.55%
12/27/2017,"1,287.00","1,284.00","1,287.00","1,284.00",0.46K,0.23%
12/26/2017,"1,284.10","1,282.40","1,284.10","1,281.80",0.08K,0.68%
12/22/2017,"1,275.40","1,266.30","1,276.30","1,266.30",0.12K,0.64%
12/21/2017,"1,267.30","1,266.40","1,267.40","1,264.30",0.23K,0.09%
12/20/2017,"1,266.10","1,261.30","1,266.60","1,261.30",0.06K,0.43%
12/19/2017,"1,260.70","1,261.10","1,264.30","1,259.50",0.33K,-0.12%
12/18/2017,"1,262.20","1,256.20","1,262.40","1,255.70",0.04K,0.63%
12/15/2017,"1,254.30","1,253.10","1,260.30","1,253.10",0.58K,0.04%
12/14/2017,"1,253.80","1,252.90","1,257.70","1,250.30",0.14K,0.67%
12/13/2017,"1,245.40","1,241.90","1,254.50","1,239.80",0.35K,0.56%
12/12/2017,"1,238.50","1,241.30","1,244.40","1,236.50",0.69K,-0.42%
12/11/2017,"1,243.70","1,248.40","1,249.20","1,239.90",0.15K,-0.12%
12/08/2017,"1,245.20","1,246.30","1,249.30","1,241.50",0.16K,-0.37%
12/07/2017,"1,249.80","1,262.30","1,262.40","1,243.90",0.36K,-1.03%
12/06/2017,"1,262.80","1,264.90","1,267.80","1,261.60",0.37K,0.10%
12/05/2017,"1,261.60","1,275.40","1,275.80","1,260.00",1.50K,-1.00%
12/04/2017,"1,274.30","1,272.50","1,276.10","1,270.30",0.85K,-0.35%
12/01/2017,"1,278.80","1,274.10","1,288.60","1,271.00",0.82K,0.44%
11/30/2017,"1,273.20","1,283.10","1,284.50","1,269.70",3.05K,-0.69%
11/29/2017,"1,282.10","1,293.40","1,296.20","1,281.10",47.24K,-0.97%
11/28/2017,"1,294.70","1,294.70","1,294.70","1,294.70",275.44K,0.07%
11/27/2017,"1,293.80","1,293.80","1,293.80","1,293.80",0.00K,0.55%
11/24/2017,"1,286.70","1,286.70","1,286.70","1,286.70",,-0.38%
11/22/2017,"1,291.60","1,284.70","1,291.60","1,282.90",0.00K,0.82%
11/21/2017,"1,281.10","1,281.10","1,281.10","1,281.10",0.00K,0.51%
11/20/2017,"1,274.60","1,274.60","1,275.90","1,274.60",0.00K,-1.64%
11/17/2017,"1,295.80","1,288.30","1,295.80","1,288.30",0.00K,1.44%
11/16/2017,"1,277.40","1,277.50","1,277.50","1,277.40",0.04K,0.07%
11/15/2017,"1,276.50","1,281.40","1,284.70","1,275.90",0.01K,-0.39%
11/14/2017,"1,281.50","1,276.90","1,281.50","1,276.90",0.00K,0.33%
11/13/2017,"1,277.30","1,277.30","1,277.30","1,277.00",0.00K,0.39%
11/10/2017,"1,272.40","1,283.50","1,283.50","1,272.40",0.01K,-1.03%
11/09/2017,"1,285.60","1,279.70","1,286.90","1,279.70",0.02K,0.31%
11/08/2017,"1,281.60","1,275.90","1,284.90","1,274.70",0.01K,0.62%
11/07/2017,"1,273.70","1,276.80","1,276.80","1,270.40",0.01K,-0.45%
11/06/2017,"1,279.40","1,269.00","1,280.50","1,269.00",0.13K,1.02%
11/03/2017,"1,266.50","1,265.30","1,267.90","1,265.30",0.07K,-0.66%
11/02/2017,"1,274.90","1,274.90","1,274.90","1,274.90",0.07K,0.06%
11/01/2017,"1,274.10","1,272.20","1,274.80","1,270.30",0.08K,0.56%
10/31/2017,"1,267.00","1,273.10","1,274.60","1,266.10",0.23K,-0.56%
10/30/2017,"1,274.10","1,270.00","1,274.10","1,267.90",0.22K,0.44%
10/27/2017,"1,268.50","1,268.40","1,268.50","1,267.10",0.57K,0.17%
10/26/2017,"1,266.30","1,273.50","1,273.50","1,264.70",0.04K,-0.71%
10/25/2017,"1,275.40","1,269.90","1,275.40","1,269.90",0.10K,0.03%
10/24/2017,"1,275.00","1,275.50","1,275.50","1,273.70",0.11K,-0.21%
10/23/2017,"1,277.70","1,274.70","1,280.80","1,271.50",0.12K,0.02%
10/20/2017,"1,277.40","1,279.60","1,279.60","1,277.40",0.30K,-0.74%
10/19/2017,"1,286.90","1,286.40","1,286.90","1,285.10",0.13K,0.55%
10/18/2017,"1,279.90","1,279.90","1,279.90","1,279.90",0.16K,-0.24%
10/17/2017,"1,283.00","1,295.10","1,295.10","1,283.00",0.57K,-1.30%
10/16/2017,"1,299.90","1,302.00","1,303.80","1,291.90",0.17K,-0.12%
10/13/2017,"1,301.50","1,293.30","1,301.70","1,291.70",0.07K,0.63%
10/12/2017,"1,293.30","1,291.50","1,294.50","1,289.30",0.01K,0.58%
10/11/2017,"1,285.80","1,287.30","1,292.00","1,284.90",0.02K,-0.37%
10/10/2017,"1,290.60","1,282.60","1,293.00","1,281.70",0.02K,0.69%
10/09/2017,"1,281.80","1,280.60","1,284.00","1,279.00",0.02K,0.80%
10/06/2017,"1,271.60","1,267.60","1,272.00","1,260.50",0.05K,0.13%
10/05/2017,"1,269.90","1,277.80","1,277.80","1,267.60",0.04K,-0.30%
10/04/2017,"1,273.70","1,273.80","1,280.80","1,270.00",0.22K,0.17%
10/03/2017,"1,271.50","1,269.70","1,273.30","1,268.60",0.19K,-0.09%
10/02/2017,"1,272.70","1,275.00","1,276.10","1,270.40",0.14K,-0.69%
09/29/2017,"1,281.50","1,284.20","1,289.40","1,281.50",0.49K,-0.31%
09/28/2017,"1,285.50","1,283.10","1,288.00","1,277.00",5.23K,0.16%
09/27/2017,"1,283.40","1,283.40","1,283.40","1,283.40",19.49K,-1.05%
09/26/2017,"1,297.00","1,304.50","1,305.60","1,297.00",0.04K,-0.75%
09/25/2017,"1,306.80","1,293.10","1,309.20","1,291.00",0.05K,1.04%
09/22/2017,"1,293.30","1,295.00","1,295.70","1,293.30",0.21K,0.21%
09/21/2017,"1,290.60","1,299.10","1,304.10","1,290.30",0.34K,-1.63%
09/20/2017,"1,312.00","1,312.00","1,312.00","1,298.70",0.01K,0.44%
09/19/2017,"1,306.20","1,307.90","1,310.30","1,305.10",0.02K,-0.01%
09/18/2017,"1,306.30","1,309.80","1,310.40","1,306.00",0.13K,-1.07%
09/15/2017,"1,320.40","1,320.60","1,321.20","1,319.80",0.01K,-0.32%
09/14/2017,"1,324.70","1,319.60","1,329.30","1,319.60",0.32K,0.10%
09/13/2017,"1,323.40","1,323.40","1,323.40","1,323.40",0.02K,-0.35%
09/12/2017,"1,328.00","1,327.00","1,328.00","1,325.20",0.01K,-0.23%
09/11/2017,"1,331.00","1,331.00","1,331.00","1,327.30",0.01K,-1.11%
09/08/2017,"1,346.00","1,351.00","1,355.80","1,345.60",0.04K,0.07%
09/07/2017,"1,345.10","1,336.40","1,349.00","1,336.40",0.03K,0.84%
09/06/2017,"1,333.90","1,340.00","1,340.30","1,332.60",0.02K,-0.40%
09/05/2017,"1,339.20","1,335.20","1,339.20","1,328.60",0.04K,1.11%
09/01/2017,"1,324.50","1,320.20","1,327.70","1,316.90",0.31K,0.63%
08/31/2017,"1,316.20","1,306.60","1,322.30","1,301.70",0.37K,0.62%
08/30/2017,"1,308.10","1,308.20","1,312.50","1,304.90",1.18K,-0.38%
08/29/2017,"1,313.10","1,318.80","1,323.80","1,313.10",1.18K,0.26%
08/28/2017,"1,309.70","1,293.50","1,311.30","1,293.50",0.14K,1.33%
08/25/2017,"1,292.50","1,285.40","1,292.70","1,280.30",0.28K,0.47%
08/24/2017,"1,286.50","1,288.70","1,288.70","1,284.00",0.55K,-0.19%
08/23/2017,"1,288.90","1,289.40","1,289.40","1,286.90",0.25K,0.30%
08/22/2017,"1,285.10","1,287.20","1,288.40","1,283.20",0.10K,-0.44%
08/21/2017,"1,290.80","1,285.20","1,290.80","1,284.70",0.02K,0.40%
08/18/2017,"1,285.70","1,288.60","1,300.70","1,284.30",0.36K,-0.05%
08/17/2017,"1,286.40","1,283.80","1,288.50","1,283.20",0.04K,0.74%
08/16/2017,"1,276.90","1,271.30","1,282.60","1,269.40",0.11K,0.25%
08/15/2017,"1,273.70","1,280.50","1,280.50","1,267.40",0.19K,-0.82%
08/14/2017,"1,284.20","1,288.40","1,288.40","1,278.80",0.34K,-0.27%
08/11/2017,"1,287.70","1,286.30","1,291.10","1,282.00",0.14K,0.31%
08/10/2017,"1,283.70","1,276.60","1,287.40","1,274.90",0.61K,0.84%
08/09/2017,"1,273.00","1,260.20","1,277.80","1,260.20",0.57K,1.32%
08/08/2017,"1,256.40","1,256.90","1,264.10","1,251.40",0.56K,-0.14%
08/07/2017,"1,258.20","1,258.70","1,259.10","1,255.30",0.26K,-0.01%
08/04/2017,"1,258.30","1,269.00","1,269.60","1,253.90",0.52K,-0.75%
08/03/2017,"1,267.80","1,265.90","1,269.80","1,256.60",0.88K,-0.31%
08/02/2017,"1,271.80","1,268.50","1,272.10","1,262.90",0.39K,-0.06%
08/01/2017,"1,272.60","1,268.40","1,273.30","1,262.00",1.06K,0.47%
07/31/2017,"1,266.60","1,268.90","1,270.80","1,265.80",7.78K,-0.14%
07/28/2017,"1,268.40","1,258.40","1,270.00","1,256.90",64.18K,0.70%
07/27/2017,"1,259.60","1,259.60","1,259.60","1,259.60",220.31K,0.85%
07/26/2017,"1,249.00","1,244.80","1,249.00","1,244.80",0.01K,-0.22%
07/25/2017,"1,251.70","1,252.70","1,253.60","1,249.20",0.02K,-0.18%
07/24/2017,"1,253.90","1,256.00","1,256.00","1,253.90",0.01K,-0.03%
07/21/2017,"1,254.30","1,250.70","1,254.30","1,250.50",0.02K,0.76%
07/20/2017,"1,244.80","1,236.60","1,244.80","1,236.60",0.01K,0.29%
07/19/2017,"1,241.20","1,240.40","1,241.20","1,240.10",0.00K,0.01%
07/18/2017,"1,241.10","1,236.20","1,241.20","1,236.20",0.03K,0.67%
07/17/2017,"1,232.80","1,229.90","1,233.40","1,229.90",0.01K,0.51%
07/14/2017,"1,226.60","1,214.90","1,227.50","1,214.80",0.02K,0.85%
07/13/2017,"1,216.30","1,221.40","1,221.40","1,216.30",0.01K,-0.15%
07/12/2017,"1,218.10","1,218.30","1,219.40","1,217.90",0.01K,0.37%
07/11/2017,"1,213.60","1,208.70","1,214.90","1,208.70",0.01K,0.12%
07/10/2017,"1,212.10","1,211.40","1,212.10","1,209.60",0.03K,0.29%
07/07/2017,"1,208.60","1,219.10","1,220.40","1,208.60",0.12K,-1.11%
07/06/2017,"1,222.20","1,225.10","1,225.10","1,222.20",0.01K,0.15%
07/05/2017,"1,220.40","1,222.50","1,225.00","1,217.10",0.04K,0.21%
07/03/2017,"1,217.90","1,236.00","1,236.00","1,217.90",0.03K,-1.84%
06/30/2017,"1,240.70","1,243.70","1,243.70","1,239.10",0.04K,-0.28%
06/29/2017,"1,244.20","1,248.20","1,250.70","1,238.10",0.54K,-0.30%
06/28/2017,"1,248.00","1,248.50","1,248.50","1,248.00",0.37K,0.13%
06/27/2017,"1,246.40","1,251.60","1,251.80","1,245.90",0.11K,0.01%
06/26/2017,"1,246.30","1,260.20","1,260.20","1,241.60",0.19K,-0.79%
06/23/2017,"1,256.20","1,250.00","1,273.60","1,249.80",0.27K,0.69%
06/22/2017,"1,247.60","1,251.00","1,252.70","1,246.30",0.16K,0.34%
06/21/2017,"1,243.40","1,244.10","1,245.00","1,240.00",0.20K,0.19%
06/20/2017,"1,241.00","1,242.20","1,245.50","1,240.50",0.07K,-0.26%
06/19/2017,"1,244.20","1,252.10","1,252.20","1,241.90",0.11K,-0.78%
06/16/2017,"1,254.00","1,252.80","1,255.30","1,251.30",0.03K,0.14%
06/15/2017,"1,252.20","1,263.20","1,264.20","1,250.30",0.74K,-1.62%
06/14/2017,"1,272.80","1,269.40","1,278.00","1,256.80",0.34K,0.55%
06/13/2017,"1,265.80","1,264.10","1,266.90","1,259.70",0.15K,-0.02%
06/12/2017,"1,266.10","1,266.40","1,269.30","1,263.20",0.26K,-0.19%
06/09/2017,"1,268.50","1,277.90","1,277.90","1,264.60",0.47K,-0.61%
06/08/2017,"1,276.30","1,285.40","1,287.60","1,268.10",0.32K,-1.07%
06/07/2017,"1,290.10","1,291.60","1,293.10","1,284.30",0.64K,-0.33%
06/06/2017,"1,294.40","1,279.40","1,295.20","1,279.40",0.94K,1.18%
06/05/2017,"1,279.30","1,279.20","1,282.00","1,277.00",0.43K,0.20%
06/02/2017,"1,276.80","1,265.20","1,279.00","1,259.00",1.73K,0.77%
06/01/2017,"1,267.00","1,268.00","1,269.20","1,260.80",0.82K,-0.39%
05/31/2017,"1,272.00","1,262.40","1,273.20","1,258.50",2.71K,0.78%
05/30/2017,"1,262.10","1,267.40","1,270.00","1,258.40",129.82K,-0.43%
05/26/2017,"1,267.60","1,267.60","1,267.60","1,267.60",271.46K,0.94%
05/25/2017,"1,255.80","1,257.10","1,258.30","1,255.80",0.01K,0.27%
05/24/2017,"1,252.40","1,251.90","1,257.80","1,249.70",0.01K,-0.19%
05/23/2017,"1,254.80","1,261.50","1,261.60","1,250.60",0.02K,-0.47%
05/22/2017,"1,260.70","1,251.70","1,260.70","1,251.70",0.01K,0.64%
05/19/2017,"1,252.70","1,252.70","1,252.70","1,252.70",0.01K,0.08%
05/18/2017,"1,251.70","1,254.80","1,260.00","1,245.80",0.04K,-0.46%
05/17/2017,"1,257.50","1,241.00","1,259.20","1,240.70",0.03K,1.82%
05/16/2017,"1,235.00","1,230.40","1,237.30","1,230.40",0.02K,0.52%
05/15/2017,"1,228.60","1,227.50","1,232.70","1,227.50",0.01K,0.20%
05/12/2017,"1,226.20","1,228.00","1,229.50","1,226.10",0.03K,0.29%
05/11/2017,"1,222.70","1,218.50","1,222.70","1,218.30",0.01K,0.44%
05/10/2017,"1,217.30","1,219.80","1,220.20","1,217.30",0.02K,0.25%
05/09/2017,"1,214.30","1,226.10","1,226.20","1,214.00",0.06K,-0.90%
05/08/2017,"1,225.30","1,224.00","1,234.00","1,224.00",0.04K,0.04%
05/05/2017,"1,224.80","1,227.00","1,233.70","1,224.80",0.02K,-0.14%
05/04/2017,"1,226.50","1,239.80","1,239.80","1,224.20",0.07K,-1.60%
05/03/2017,"1,246.40","1,255.10","1,255.80","1,238.70",0.20K,-0.69%
05/02/2017,"1,255.10","1,256.20","1,256.20","1,251.20",0.09K,0.14%
05/01/2017,"1,253.30","1,268.70","1,269.30","1,253.30",0.03K,-1.01%
04/28/2017,"1,266.10","1,265.90","1,267.20","1,264.70",0.09K,0.19%
04/27/2017,"1,263.70","1,266.70","1,267.20","1,262.20",0.21K,0.13%
04/26/2017,"1,262.10","1,266.00","1,266.00","1,262.10",1.16K,-0.28%
04/25/2017,"1,265.60","1,275.60","1,276.90","1,262.10",0.36K,-0.80%
04/24/2017,"1,275.80","1,275.00","1,276.40","1,265.00",0.60K,-0.90%
04/21/2017,"1,287.40","1,279.80","1,287.40","1,279.20",0.47K,0.43%
04/20/2017,"1,281.90","1,279.70","1,281.90","1,276.20",0.13K,0.04%
04/19/2017,"1,281.40","1,288.00","1,288.00","1,274.00",0.19K,-0.80%
04/18/2017,"1,291.70","1,283.90","1,291.70","1,278.60",0.39K,0.18%
04/17/2017,"1,289.40","1,291.80","1,294.80","1,284.30",0.07K,0.27%
04/13/2017,"1,285.90","1,285.30","1,287.60","1,282.00",0.92K,0.83%
04/12/2017,"1,275.30","1,275.00","1,285.10","1,272.00",0.49K,0.32%
04/11/2017,"1,271.20","1,254.50","1,273.50","1,254.50",0.40K,1.61%
04/10/2017,"1,251.10","1,252.70","1,255.20","1,246.80",0.18K,-0.26%
04/07/2017,"1,254.30","1,249.50","1,269.10","1,249.50",0.45K,0.32%
04/06/2017,"1,250.30","1,256.10","1,257.50","1,249.00",0.17K,0.39%
04/05/2017,"1,245.40","1,255.40","1,255.40","1,243.00",0.91K,-0.76%
04/04/2017,"1,255.00","1,253.10","1,260.30","1,253.00",0.72K,0.34%
04/03/2017,"1,250.80","1,247.50","1,252.40","1,243.60",1.16K,0.28%
03/31/2017,"1,247.30","1,242.10","1,248.80","1,238.70",8.22K,0.18%
03/30/2017,"1,245.00","1,253.10","1,253.60","1,241.10",51.33K,-0.67%
03/29/2017,"1,253.40","1,252.20","1,253.40","1,252.10",190.68K,-0.15%
03/28/2017,"1,255.30","1,255.90","1,255.90","1,255.30",0.02K,-0.01%
03/27/2017,"1,255.40","1,255.80","1,257.70","1,253.80",0.07K,0.58%
03/24/2017,"1,248.20","1,248.00","1,248.30","1,247.60",0.00K,0.10%
03/23/2017,"1,246.90","1,246.40","1,247.50","1,244.80",0.02K,-0.19%
03/22/2017,"1,249.30","1,247.90","1,249.50","1,247.70",0.00K,0.26%
03/21/2017,"1,246.10","1,226.40","1,246.10","1,226.40",0.01K,1.01%
03/20/2017,"1,233.60","1,229.30","1,234.40","1,229.30",0.02K,0.31%
03/17/2017,"1,229.80","1,227.10","1,230.90","1,227.10",0.03K,0.27%
03/16/2017,"1,226.50","1,222.20","1,231.40","1,222.20",0.05K,2.20%
03/15/2017,"1,200.10","1,198.20","1,221.20","1,197.70",0.04K,-0.15%
03/14/2017,"1,201.90","1,203.10","1,205.90","1,196.80",0.02K,-0.04%
03/13/2017,"1,202.40","1,206.20","1,210.00","1,202.30",0.04K,0.14%
03/10/2017,"1,200.70","1,196.20","1,203.30","1,196.20",0.00K,-0.14%
03/09/2017,"1,202.40","1,204.50","1,205.60","1,202.30",0.04K,-0.50%
03/08/2017,"1,208.50","1,212.20","1,212.20","1,206.70",0.02K,-0.54%
03/07/2017,"1,215.10","1,224.30","1,225.40","1,213.70",0.05K,-0.77%
03/06/2017,"1,224.50","1,235.20","1,235.20","1,224.50",0.03K,-0.08%
03/03/2017,"1,225.50","1,231.70","1,235.20","1,222.90",0.12K,-0.52%
03/02/2017,"1,231.90","1,247.20","1,247.60","1,230.70",0.08K,-1.36%
03/01/2017,"1,248.90","1,247.80","1,248.90","1,236.90",0.14K,-0.30%
02/28/2017,"1,252.60","1,253.60","1,257.30","1,247.20",0.72K,-0.38%
02/27/2017,"1,257.40","1,254.70","1,263.10","1,250.40",0.54K,0.04%
02/24/2017,"1,256.90","1,250.00","1,258.80","1,250.00",1.26K,0.54%
02/23/2017,"1,250.20","1,236.10","1,250.30","1,236.10",0.11K,1.48%
02/22/2017,"1,232.00","1,236.10","1,238.60","1,231.80",0.04K,-0.44%
02/21/2017,"1,237.50","1,237.30","1,237.50","1,228.10",0.12K,-0.01%
02/17/2017,"1,237.60","1,240.70","1,241.20","1,234.80",0.30K,-0.19%
02/16/2017,"1,240.00","1,234.50","1,240.70","1,233.20",0.09K,0.67%
02/15/2017,"1,231.70","1,225.50","1,231.70","1,217.30",0.17K,0.64%
02/14/2017,"1,223.90","1,225.90","1,233.50","1,222.10",0.16K,-0.04%
02/13/2017,"1,224.40","1,230.50","1,231.10","1,219.00",0.40K,-0.81%
02/10/2017,"1,234.40","1,227.60","1,234.40","1,221.50",0.39K,-0.06%
02/09/2017,"1,235.10","1,239.40","1,243.50","1,226.90",0.89K,-0.20%
02/08/2017,"1,237.60","1,232.10","1,243.90","1,231.00",0.29K,0.28%
02/07/2017,"1,234.20","1,234.20","1,236.20","1,228.50",1.18K,0.34%
02/06/2017,"1,230.00","1,221.90","1,235.40","1,218.50",0.91K,0.94%
02/03/2017,"1,218.50","1,214.90","1,220.60","1,206.20",0.86K,0.15%
02/02/2017,"1,216.70","1,209.70","1,224.20","1,208.90",1.51K,0.92%
02/01/2017,"1,205.60","1,211.90","1,211.90","1,197.90",1.15K,-0.25%
01/31/2017,"1,208.60","1,194.90","1,214.70","1,193.50",3.21K,1.29%
01/30/2017,"1,193.20","1,191.70","1,198.50","1,187.10",50.50K,0.43%
01/27/2017,"1,188.10","1,187.90","1,188.30","1,187.90",234.35K,-0.12%
01/26/2017,"1,189.50","1,199.70","1,199.70","1,185.60",0.02K,-0.65%
01/25/2017,"1,197.30","1,202.00","1,202.80","1,194.90",0.40K,-1.07%
01/24/2017,"1,210.30","1,219.00","1,219.00","1,207.70",0.02K,-0.39%
01/23/2017,"1,215.00","1,212.00","1,215.00","1,210.00",0.02K,0.89%
01/20/2017,"1,204.30","1,202.80","1,212.10","1,202.80",0.04K,0.28%
01/19/2017,"1,200.90","1,200.50","1,204.00","1,195.80",0.03K,-0.86%
01/18/2017,"1,211.30","1,213.60","1,214.70","1,203.10",0.11K,-0.06%
01/17/2017,"1,212.00","1,205.50","1,214.60","1,200.80",0.08K,1.40%
01/13/2017,"1,195.30","1,195.70","1,196.00","1,187.70",0.07K,-0.30%
01/12/2017,"1,198.90","1,192.70","1,204.30","1,192.30",0.11K,0.28%
01/11/2017,"1,195.60","1,187.50","1,197.00","1,176.50",0.02K,0.96%
01/10/2017,"1,184.20","1,184.30","1,188.90","1,182.30",0.01K,0.06%
01/09/2017,"1,183.50","1,173.90","1,183.60","1,173.00",0.06K,0.99%
01/06/2017,"1,171.90","1,176.50","1,176.50","1,171.90",0.02K,-0.66%
01/05/2017,"1,179.70","1,172.00","1,183.30","1,171.50",0.50K,1.37%
01/04/2017,"1,163.80","1,156.30","1,165.00","1,156.30",0.04K,0.29%
01/03/2017,"1,160.40","1,155.20","1,160.80","1,146.50",0.05K,0.90%
12/30/2016,"1,150.00","1,162.00","1,162.00","1,150.00",0.02K,-0.55%
12/29/2016,"1,156.40","1,143.80","1,158.80","1,143.60",0.95K,1.49%
12/28/2016,"1,139.40","1,141.20","1,141.20","1,138.00",1.57K,0.18%
